order_id,customer_id,order_date,delivery_date,discount,shipping_cost,payment_method
454,379,2024-03-25,2024-04-01,0.0,47.5,Credit Card
455,84,2024-11-24,2024-12-02,0.05,13.95,Wire
456,128,2025-04-01,2025-04-07,0.0,17.5,PayPal
457,319,2024-12-14,2024-12-16,0.2,8.04,Credit Card
458,202,2023-01-17,2023-01-20,0.2,10.1,PayPal
459,169,2025-08-22,2025-08-25,0.05,24.02,Wire
460,177,2023-07-23,2023-07-31,0.0,14.24,Credit Card
461,291,2023-07-27,2023-07-30,0.0,34.55,PayPal
462,154,2025-07-27,2025-08-04,0.0,8.4,PayPal
463,20,2025-09-13,2025-09-15,0.0,31.96,Debit
464,483,2024-01-02,2024-01-05,0.0,5.68,Wire
465,134,2024-12-19,2024-12-23,0.05,36.8,Debit
466,326,2025-01-14,2025-01-18,0.0,31.9,Credit Card
467,452,2023-03-06,2023-03-10,0.0,11.97,Wire
468,315,2024-10-23,2024-10-27,0.1,14.12,PayPal
469,356,2024-09-01,2024-09-08,0.05,23.37,Credit Card
470,301,2023-03-09,2023-03-17,0.0,25.26,Credit Card
471,138,2024-02-24,2024-02-26,0.1,13.48,Debit
472,262,2023-06-25,2023-07-02,0.0,5.37,PayPal
473,178,2024-02-23,2024-02-28,0.05,46.15,Debit
474,367,2023-09-28,2023-10-03,0.0,37.56,PayPal
475,403,2023-09-05,2023-09-10,0.05,33.7,PayPal
476,434,2023-07-31,2023-08-06,0.0,13.97,Wire
477,111,2024-04-24,2024-04-29,0.0,16.18,Credit Card
478,366,2023-03-10,2023-03-14,0.0,7.81,Credit Card
479,434,2025-08-20,2025-08-27,0.05,35.28,PayPal
480,94,2023-10-31,2023-11-08,0.1,41.23,Wire
481,164,2024-03-18,2024-03-26,0.0,14.01,PayPal
482,358,2025-04-12,2025-04-20,0.05,28.47,Wire
483,494,2024-05-04,2024-05-06,0.15,31.3,Credit Card
484,295,2024-01-04,2024-01-09,0.0,45.29,Credit Card
485,338,2024-07-21,2024-07-25,0.0,33.36,Wire
486,123,2023-07-07,2023-07-14,0.0,24.91,Debit
487,107,2024-07-02,2024-07-10,0.0,42.11,PayPal
488,139,2024-11-28,2024-11-30,0.0,31.56,Wire
489,61,2025-05-24,2025-05-31,0.0,14.45,Credit Card
490,311,2023-01-03,2023-01-10,0.0,23.39,PayPal
491,38,2023-12-07,2023-12-16,0.0,40.39,Debit
492,21,2023-08-30,2023-09-07,0.05,42.19,Wire
493,291,2025-08-21,2025-08-27,0.0,46.61,Wire
494,312,2025-01-15,2025-01-23,0.0,38.41,PayPal
495,52,2025-05-05,2025-05-07,0.1,14.72,Wire
496,352,2024-01-24,2024-01-29,0.05,21.81,PayPal
497,295,2025-04-27,2025-04-29,0.0,45.66,PayPal
498,499,2023-04-19,2023-04-23,0.0,28.47,Credit Card
499,426,2023-03-28,2023-03-30,0.0,25.78,PayPal
500,313,2025-06-13,2025-06-20,0.0,25.66,Wire
501,141,2024-11-02,2024-11-09,0.0,27.02,Credit Card
502,401,2023-09-04,2023-09-13,0.1,28.94,Debit
503,18,2024-08-28,2024-09-04,0.0,20.54,PayPal
504,235,2024-02-20,2024-02-23,0.1,10.47,Wire
505,115,2025-07-20,2025-07-23,0.0,32.35,PayPal
506,167,2023-09-04,2023-09-12,0.0,15.54,Wire
507,382,2024-02-16,2024-02-25,0.05,30.06,Wire
508,289,2025-08-15,2025-08-17,0.0,36.34,Wire
509,490,2024-03-24,2024-03-30,0.0,23.54,PayPal
510,385,2025-07-18,2025-07-24,0.0,10.19,Credit Card
511,245,2025-04-11,2025-04-17,0.0,11.43,PayPal
512,17,2023-03-12,2023-03-18,0.0,45.31,Wire
513,314,2025-03-27,2025-04-04,0.0,5.82,Credit Card
514,171,2024-06-20,2024-06-24,0.0,30.23,Credit Card
515,491,2024-02-20,2024-02-23,0.0,5.45,Debit
516,73,2024-09-23,2024-10-02,0.1,41.96,Debit
517,425,2024-05-13,2024-05-18,0.0,40.62,PayPal
518,413,2023-12-05,2023-12-09,0.1,44.72,Wire
519,139,2024-11-23,2024-11-30,0.0,41.16,Wire
520,384,2024-07-13,2024-07-16,0.0,44.48,Debit
521,239,2023-07-04,2023-07-13,0.15,8.0,Credit Card
522,49,2024-11-15,2024-11-18,0.0,41.17,Wire
523,20,2025-08-17,2025-08-23,0.0,19.45,Wire
524,3,2024-11-24,2024-12-01,0.0,8.09,PayPal
525,132,2024-05-21,2024-05-26,0.05,34.55,Wire
526,96,2025-05-08,2025-05-15,0.0,34.78,Credit Card
527,393,2023-12-14,2023-12-22,0.1,39.78,Wire
528,48,2024-02-13,2024-02-18,0.1,31.27,Credit Card
529,368,2024-03-04,2024-03-11,0.1,28.31,Credit Card
530,355,2024-04-29,2024-05-03,0.05,38.4,Wire
531,92,2023-09-22,2023-09-30,0.1,38.75,Credit Card
532,400,2024-12-27,2025-01-04,0.0,34.44,Debit
533,490,2024-04-29,2024-05-05,0.05,12.04,PayPal
534,445,2023-09-26,2023-09-30,0.0,14.1,Wire
535,313,2023-02-09,2023-02-15,0.0,24.12,Debit
536,138,2023-10-27,2023-10-31,0.0,8.46,PayPal
537,178,2024-01-31,2024-02-04,0.1,34.68,Debit
538,369,2024-01-19,2024-01-26,0.05,16.88,PayPal
539,451,2023-08-10,2023-08-16,0.0,17.13,Debit
540,405,2024-01-13,2024-01-20,0.0,31.79,PayPal
541,74,2025-09-25,2025-10-01,0.1,40.01,Wire
542,375,2025-04-17,2025-04-26,0.0,36.45,Debit
543,161,2024-06-23,2024-07-02,0.0,16.68,PayPal
544,381,2024-02-09,2024-02-18,0.0,30.08,Debit
545,302,2024-11-20,2024-11-29,0.0,45.41,Wire
546,232,2025-02-05,2025-02-11,0.0,35.0,PayPal
547,258,2023-09-21,2023-09-25,0.1,36.81,PayPal
548,176,2023-01-27,2023-02-01,0.15,47.01,Wire
549,480,2024-07-26,2024-07-29,0.0,25.96,Wire
550,143,2024-02-04,2024-02-10,0.0,48.25,Wire
551,187,2025-07-05,2025-07-09,0.0,5.62,Debit
552,304,2024-05-15,2024-05-19,0.0,5.77,Debit
553,114,2024-03-08,2024-03-17,0.0,10.97,Debit
554,235,2024-03-17,2024-03-21,0.15,23.67,Credit Card
555,138,2023-12-05,2023-12-07,0.0,33.72,Wire
556,171,2024-03-25,2024-03-28,0.0,31.05,Debit
557,211,2025-05-04,2025-05-13,0.0,21.72,Debit
558,197,2023-07-10,2023-07-14,0.0,24.94,PayPal
559,388,2025-01-27,2025-01-29,0.0,47.3,PayPal
560,203,2023-10-15,2023-10-19,0.1,21.31,PayPal
561,210,2025-06-06,2025-06-14,0.15,33.42,Wire
562,425,2024-07-24,2024-08-01,0.2,8.14,PayPal
563,339,2025-04-12,2025-04-21,0.1,23.62,Debit
564,460,2024-02-10,2024-02-17,0.0,25.38,PayPal
565,142,2024-03-09,2024-03-14,0.05,6.12,Wire
566,43,2023-07-26,2023-07-31,0.0,35.86,PayPal
567,131,2023-06-05,2023-06-14,0.15,44.67,PayPal
568,293,2025-08-02,2025-08-09,0.05,8.54,Wire
569,456,2025-05-25,2025-06-03,0.0,36.62,Credit Card
570,296,2025-09-12,2025-09-19,0.15,32.73,Wire
571,144,2025-07-30,2025-08-06,0.0,27.57,Wire
572,239,2025-08-09,2025-08-18,0.0,41.0,Debit
573,73,2025-07-19,2025-07-23,0.0,45.38,Wire
574,223,2024-09-22,2024-09-24,0.0,43.13,PayPal
575,366,2023-10-03,2023-10-08,0.0,48.89,Credit Card
576,273,2023-03-05,2023-03-08,0.15,8.83,Wire
577,98,2025-08-03,2025-08-11,0.0,15.32,Debit
578,50,2023-12-24,2024-01-02,0.0,12.54,Credit Card
579,84,2025-06-17,2025-06-23,0.1,48.55,Debit
580,236,2023-02-25,2023-03-05,0.1,19.68,Debit
581,93,2025-05-11,2025-05-20,0.0,16.54,Credit Card
582,420,2024-09-28,2024-10-04,0.0,14.47,PayPal
583,4,2023-08-11,2023-08-14,0.0,43.91,Wire
584,376,2024-04-15,2024-04-22,0.0,18.61,Debit
585,302,2023-04-06,2023-04-13,0.0,31.13,Debit
586,128,2023-08-26,2023-09-04,0.05,17.31,PayPal
587,343,2023-05-25,2023-05-27,0.0,18.79,Credit Card
588,439,2023-04-16,2023-04-22,0.0,25.63,Credit Card
589,89,2024-11-18,2024-11-21,0.05,39.97,Wire
590,106,2023-09-28,2023-10-06,0.0,42.8,Credit Card
591,32,2024-01-28,2024-02-06,0.0,13.78,PayPal
592,333,2024-12-20,2024-12-22,0.0,26.74,Wire
593,444,2023-11-23,2023-11-25,0.1,23.31,Wire
594,295,2024-12-08,2024-12-12,0.1,10.67,Credit Card
595,365,2025-04-28,2025-04-30,0.0,30.55,Credit Card
596,188,2025-05-07,2025-05-14,0.05,15.34,Wire
597,72,2025-03-03,2025-03-09,0.05,11.36,PayPal
598,120,2023-08-08,2023-08-14,0.0,14.84,Credit Card
599,246,2025-01-07,2025-01-16,0.0,46.72,Debit
600,247,2023-03-13,2023-03-20,0.0,21.85,Wire
601,394,2024-01-22,2024-01-31,0.0,30.06,Wire
602,349,2023-09-12,2023-09-18,0.0,35.27,Credit Card
603,287,2025-02-04,2025-02-10,0.1,16.24,PayPal
604,388,2024-06-08,2024-06-14,0.1,40.67,Debit
605,500,2024-12-17,2024-12-19,0.0,25.62,Wire
606,461,2023-09-30,2023-10-09,0.0,46.43,Credit Card
607,279,2024-11-16,2024-11-25,0.0,15.72,Wire
608,269,2025-07-23,2025-07-29,0.0,39.23,Debit
609,375,2023-01-02,2023-01-09,0.0,31.86,Wire
610,13,2024-08-30,2024-09-02,0.0,42.24,Credit Card
611,171,2025-09-07,2025-09-14,0.0,20.32,Debit
612,467,2024-09-19,2024-09-27,0.15,27.94,Wire
613,53,2024-04-15,2024-04-24,0.0,29.8,Debit
614,137,2024-11-24,2024-12-02,0.0,6.12,PayPal
615,208,2023-09-22,2023-10-01,0.0,37.61,PayPal
616,441,2025-06-22,2025-07-01,0.15,36.3,Wire
617,232,2023-02-11,2023-02-18,0.0,30.58,Wire
618,273,2024-04-25,2024-05-04,0.0,43.54,Debit
619,407,2024-07-21,2024-07-28,0.0,19.31,Credit Card
620,192,2024-05-13,2024-05-20,0.0,17.73,Wire
621,139,2025-05-05,2025-05-07,0.0,18.22,Debit
622,339,2025-05-20,2025-05-25,0.0,34.4,Debit
623,486,2023-01-28,2023-01-31,0.05,31.98,Debit
624,68,2024-12-26,2024-12-29,0.15,20.29,Credit Card
625,308,2024-07-23,2024-08-01,0.0,20.61,Debit
626,494,2023-03-24,2023-03-27,0.0,11.4,Debit
627,284,2025-06-15,2025-06-18,0.0,42.56,Wire
628,460,2025-08-25,2025-09-03,0.0,46.79,Debit
629,411,2023-05-17,2023-05-25,0.0,31.78,Debit
630,375,2024-10-15,2024-10-21,0.0,27.57,PayPal
631,408,2024-05-24,2024-05-31,0.05,38.8,Debit
632,360,2023-01-10,2023-01-14,0.15,41.78,PayPal
633,283,2024-04-08,2024-04-10,0.0,14.56,Credit Card
634,44,2023-10-09,2023-10-17,0.0,44.81,Debit
635,140,2024-04-15,2024-04-20,0.0,36.1,Credit Card
636,246,2024-08-23,2024-08-26,0.0,20.39,Credit Card
637,340,2024-03-08,2024-03-13,0.0,38.07,Credit Card
638,372,2023-10-21,2023-10-27,0.0,18.5,Debit
639,463,2023-10-29,2023-10-31,0.0,10.25,Credit Card
640,70,2024-09-16,2024-09-20,0.0,37.99,Debit
641,91,2024-06-13,2024-06-19,0.1,30.5,Wire
642,192,2025-08-20,2025-08-29,0.0,19.71,Credit Card
643,200,2024-05-17,2024-05-21,0.1,9.7,Credit Card
644,181,2023-11-07,2023-11-13,0.0,49.13,Credit Card
645,197,2024-08-07,2024-08-11,0.0,38.25,Debit
646,307,2023-01-30,2023-02-03,0.0,9.65,PayPal
647,205,2025-06-09,2025-06-18,0.0,47.22,PayPal
648,220,2025-06-08,2025-06-15,0.0,48.64,Credit Card
649,184,2024-05-09,2024-05-12,0.0,7.37,Debit
650,385,2024-03-14,2024-03-21,0.0,32.63,Credit Card
651,249,2023-07-10,2023-07-13,0.0,42.06,Credit Card
652,22,2024-11-08,2024-11-12,0.0,21.32,Wire
653,273,2024-06-12,2024-06-19,0.0,8.81,Credit Card
654,496,2024-08-12,2024-08-18,0.1,14.96,Wire
655,72,2024-03-20,2024-03-28,0.1,22.31,Credit Card
656,415,2023-09-02,2023-09-11,0.15,10.34,PayPal
657,58,2025-03-27,2025-04-04,0.0,6.47,Credit Card
658,474,2024-06-15,2024-06-22,0.0,34.54,PayPal
659,388,2025-02-23,2025-02-25,0.05,8.08,Debit
660,44,2025-06-05,2025-06-13,0.05,47.23,Debit
661,419,2023-12-03,2023-12-07,0.0,29.78,Debit
662,122,2024-03-07,2024-03-12,0.1,32.53,Credit Card
663,327,2023-12-29,2024-01-01,0.0,20.97,Credit Card
664,454,2025-04-05,2025-04-14,0.05,8.15,Wire
665,324,2025-03-18,2025-03-22,0.0,45.83,Debit
666,429,2025-05-07,2025-05-12,0.0,36.96,Wire
667,246,2023-05-16,2023-05-25,0.15,16.81,Wire
668,45,2025-08-19,2025-08-28,0.0,25.91,Wire
669,490,2023-05-05,2023-05-07,0.0,9.11,PayPal
670,146,2025-05-31,2025-06-06,0.1,22.92,PayPal
671,171,2024-01-17,2024-01-23,0.05,5.36,Debit
672,122,2024-05-08,2024-05-13,0.0,46.18,Debit
673,106,2023-05-26,2023-06-03,0.0,28.13,Credit Card
674,202,2023-07-31,2023-08-07,0.0,6.77,Wire
675,106,2024-10-12,2024-10-16,0.2,48.46,Debit
676,337,2025-03-19,2025-03-23,0.0,35.2,PayPal
677,291,2024-06-17,2024-06-19,0.0,40.25,Wire
678,461,2025-02-01,2025-02-04,0.0,32.16,Wire
679,270,2023-08-13,2023-08-16,0.0,47.23,Wire
680,202,2023-03-24,2023-03-30,0.0,18.82,Debit
681,215,2023-01-30,2023-02-01,0.0,12.69,Debit
682,495,2023-01-25,2023-01-28,0.1,8.79,PayPal
683,94,2024-01-10,2024-01-18,0.0,34.78,Debit
684,48,2025-01-07,2025-01-10,0.0,6.07,Credit Card
685,214,2024-11-15,2024-11-23,0.0,15.42,Debit
686,258,2025-04-23,2025-04-25,0.0,7.28,Wire
687,272,2023-08-29,2023-09-02,0.0,6.29,PayPal
688,144,2023-09-19,2023-09-21,0.1,18.79,Debit
689,298,2023-03-17,2023-03-22,0.0,48.82,PayPal
690,474,2025-04-06,2025-04-10,0.05,17.22,Wire
691,191,2025-05-28,2025-06-05,0.0,7.28,Debit
692,141,2025-02-04,2025-02-08,0.1,15.09,Debit
693,292,2025-09-07,2025-09-16,0.15,9.29,Debit
694,118,2025-05-10,2025-05-18,0.1,8.76,Debit
695,270,2025-08-27,2025-09-04,0.0,27.16,Credit Card
696,285,2023-07-14,2023-07-22,0.0,28.85,Wire
697,461,2024-09-09,2024-09-15,0.1,39.21,Debit
698,285,2024-10-21,2024-10-23,0.0,21.25,PayPal
699,224,2025-02-22,2025-02-25,0.0,6.56,Credit Card
700,275,2024-04-15,2024-04-18,0.0,33.87,Credit Card
701,356,2024-06-17,2024-06-22,0.1,18.38,Wire
702,499,2025-07-03,2025-07-10,0.0,35.26,Credit Card
703,148,2023-01-09,2023-01-18,0.1,22.86,Debit
704,343,2024-09-29,2024-10-03,0.0,35.21,Credit Card
705,300,2025-03-12,2025-03-18,0.2,12.03,Wire
706,68,2023-05-27,2023-05-30,0.1,34.67,Credit Card
707,341,2023-07-08,2023-07-16,0.0,26.05,PayPal
708,187,2025-06-02,2025-06-05,0.0,19.86,Credit Card
709,352,2023-05-24,2023-06-02,0.0,47.05,Wire
710,88,2023-05-09,2023-05-13,0.0,40.08,PayPal
711,367,2023-11-02,2023-11-07,0.0,45.05,Debit
712,480,2023-11-17,2023-11-25,0.0,39.44,PayPal
713,106,2025-03-02,2025-03-07,0.0,10.67,Debit
714,306,2023-06-20,2023-06-24,0.1,19.59,PayPal
715,283,2025-05-30,2025-06-06,0.05,35.71,Debit
716,182,2023-01-30,2023-02-04,0.0,39.59,Credit Card
717,266,2024-03-19,2024-03-22,0.0,33.14,Credit Card
718,374,2024-07-07,2024-07-15,0.0,10.89,PayPal
719,185,2024-04-12,2024-04-15,0.0,38.04,PayPal
720,160,2024-04-18,2024-04-20,0.15,19.94,Debit
721,346,2023-07-20,2023-07-23,0.0,16.64,Debit
722,39,2023-03-01,2023-03-04,0.0,29.67,Debit
723,411,2024-01-21,2024-01-29,0.1,22.9,Wire
724,12,2024-09-04,2024-09-09,0.0,6.11,Credit Card
725,394,2024-09-13,2024-09-20,0.1,10.74,PayPal
726,128,2023-11-10,2023-11-15,0.0,43.32,Credit Card
727,420,2023-01-22,2023-01-29,0.1,49.75,Debit
728,217,2023-04-06,2023-04-08,0.1,32.65,PayPal
729,195,2024-10-24,2024-11-02,0.1,8.68,Credit Card
730,452,2024-10-22,2024-10-31,0.0,24.91,PayPal
731,198,2024-01-31,2024-02-09,0.15,42.68,Credit Card
732,199,2024-07-11,2024-07-20,0.1,46.59,PayPal
733,495,2024-07-09,2024-07-12,0.0,45.24,Wire
734,104,2025-02-06,2025-02-10,0.0,45.1,Credit Card
735,287,2023-12-21,2023-12-23,0.0,11.67,PayPal
736,471,2025-03-10,2025-03-19,0.1,42.06,Credit Card
737,201,2025-03-07,2025-03-14,0.1,22.28,PayPal
738,429,2025-04-16,2025-04-21,0.0,22.55,Credit Card
739,212,2025-07-28,2025-08-05,0.0,42.34,PayPal
740,344,2025-08-28,2025-09-03,0.0,7.96,Debit
741,46,2025-08-20,2025-08-22,0.0,26.44,Credit Card
742,337,2024-12-06,2024-12-12,0.1,31.65,Debit
743,435,2024-11-03,2024-11-07,0.05,35.0,Debit
744,204,2023-07-31,2023-08-06,0.0,41.18,Wire
745,275,2023-04-12,2023-04-16,0.05,13.4,Debit
746,441,2023-03-27,2023-04-01,0.0,32.77,PayPal
747,43,2023-07-30,2023-08-08,0.0,48.36,Debit
748,115,2023-01-26,2023-02-03,0.0,29.36,Debit
749,440,2023-07-30,2023-08-08,0.0,31.35,Wire
750,439,2025-08-31,2025-09-04,0.05,41.9,PayPal
751,98,2024-03-02,2024-03-06,0.05,16.35,PayPal
752,369,2025-07-26,2025-07-31,0.1,41.45,Wire
753,52,2025-06-04,2025-06-12,0.0,33.84,Credit Card
754,324,2025-07-09,2025-07-14,0.05,30.04,Wire
755,51,2024-09-20,2024-09-26,0.0,19.21,Credit Card
756,269,2024-08-23,2024-08-29,0.05,19.91,PayPal
757,260,2023-03-16,2023-03-25,0.1,25.44,Wire
758,348,2024-03-13,2024-03-15,0.0,10.42,Debit
759,235,2024-01-02,2024-01-04,0.0,7.79,Wire
760,353,2023-06-13,2023-06-20,0.0,34.61,Credit Card
761,451,2024-12-20,2024-12-27,0.0,23.03,Wire
762,110,2023-08-05,2023-08-09,0.0,32.63,Credit Card
763,64,2023-09-03,2023-09-08,0.0,25.49,Credit Card
764,490,2024-06-02,2024-06-09,0.0,13.89,PayPal
765,138,2024-03-16,2024-03-24,0.0,10.0,Wire
766,308,2024-11-03,2024-11-05,0.0,35.4,Debit
767,401,2024-10-05,2024-10-09,0.05,14.67,Wire
768,478,2023-06-27,2023-06-29,0.0,10.24,Debit
769,467,2023-10-19,2023-10-22,0.0,35.53,Debit
770,334,2024-01-12,2024-01-15,0.0,44.54,Wire
771,47,2025-02-01,2025-02-05,0.0,32.65,Wire
772,304,2025-07-30,2025-08-02,0.0,27.61,PayPal
773,158,2023-10-05,2023-10-09,0.1,46.21,Debit
774,18,2023-03-31,2023-04-06,0.0,35.53,Wire
775,442,2025-05-07,2025-05-15,0.0,22.74,Debit
776,200,2024-10-25,2024-11-01,0.0,24.02,PayPal
777,357,2024-06-25,2024-06-27,0.1,11.71,Debit
778,118,2025-05-11,2025-05-15,0.0,44.32,Debit
779,247,2024-06-24,2024-06-26,0.0,20.82,PayPal
780,180,2024-05-01,2024-05-07,0.0,10.72,Wire
781,171,2024-12-22,2024-12-27,0.1,45.75,Debit
782,443,2024-08-29,2024-09-01,0.0,13.97,Debit
783,369,2023-04-08,2023-04-14,0.0,14.82,Wire
784,134,2024-03-01,2024-03-03,0.0,5.66,Wire
785,144,2025-05-12,2025-05-19,0.0,23.68,Wire
786,119,2024-03-08,2024-03-10,0.0,41.88,Credit Card
787,215,2023-07-16,2023-07-19,0.0,42.68,Wire
788,295,2025-06-08,2025-06-16,0.05,5.56,Wire
789,339,2025-02-16,2025-02-21,0.0,31.91,Debit
790,111,2023-10-21,2023-10-27,0.15,44.76,Debit
791,122,2023-12-06,2023-12-14,0.0,7.79,Credit Card
792,136,2025-05-04,2025-05-13,0.0,44.51,Debit
793,334,2023-11-29,2023-12-05,0.0,9.41,PayPal
794,226,2024-02-29,2024-03-07,0.0,34.05,Credit Card
795,266,2024-05-05,2024-05-14,0.1,18.35,Credit Card
796,306,2023-01-12,2023-01-14,0.0,10.55,Debit
797,334,2025-07-25,2025-07-30,0.0,49.53,Wire
798,453,2024-03-02,2024-03-04,0.0,22.2,PayPal
799,284,2024-10-19,2024-10-23,0.0,35.17,Wire
800,56,2023-06-04,2023-06-13,0.0,23.69,Debit
801,220,2024-04-25,2024-04-30,0.0,9.43,Wire
802,410,2025-06-22,2025-06-29,0.05,19.19,PayPal
803,429,2023-09-26,2023-10-02,0.0,13.06,Wire
804,338,2023-03-07,2023-03-10,0.0,26.38,Wire
805,76,2024-05-09,2024-05-15,0.0,20.75,Wire
806,147,2023-02-04,2023-02-12,0.0,44.34,PayPal
807,45,2024-03-03,2024-03-12,0.0,23.44,Wire
808,214,2024-10-24,2024-11-02,0.1,20.04,Wire
809,220,2025-05-09,2025-05-14,0.0,42.47,Wire
810,180,2023-09-10,2023-09-17,0.0,36.14,PayPal
811,127,2024-04-27,2024-05-06,0.0,23.12,Wire
812,310,2024-10-23,2024-11-01,0.05,39.6,Credit Card
813,46,2025-04-19,2025-04-24,0.05,30.73,PayPal
814,232,2023-03-26,2023-03-28,0.0,20.95,Wire
815,64,2023-12-09,2023-12-13,0.05,31.51,Credit Card
816,491,2024-10-19,2024-10-27,0.0,34.52,Wire
817,407,2025-05-08,2025-05-14,0.0,8.11,Wire
818,168,2024-03-10,2024-03-13,0.0,6.95,Wire
819,134,2023-12-13,2023-12-15,0.05,23.56,Credit Card
820,90,2023-10-23,2023-11-01,0.0,24.82,Debit
821,101,2025-01-27,2025-02-02,0.0,36.23,PayPal
822,25,2023-02-27,2023-03-02,0.0,45.86,Credit Card
823,38,2025-06-20,2025-06-26,0.0,9.71,Wire
824,373,2023-12-21,2023-12-23,0.0,33.16,Credit Card
825,372,2025-06-11,2025-06-20,0.0,45.35,Debit
826,153,2024-03-04,2024-03-06,0.1,30.97,Credit Card
827,400,2025-01-07,2025-01-13,0.1,24.34,Debit
828,182,2024-05-13,2024-05-15,0.0,13.14,PayPal
829,336,2025-01-17,2025-01-26,0.0,18.79,Credit Card
830,45,2024-10-07,2024-10-13,0.0,32.69,Debit
831,491,2024-07-04,2024-07-12,0.0,28.31,Debit
832,274,2025-08-13,2025-08-22,0.0,41.53,Wire
833,4,2023-07-10,2023-07-19,0.05,40.94,Debit
834,209,2023-09-29,2023-10-07,0.0,44.88,Wire
835,261,2025-02-26,2025-03-06,0.05,35.56,Credit Card
836,260,2025-07-26,2025-08-01,0.05,17.92,Debit
837,67,2024-05-10,2024-05-18,0.0,45.38,Credit Card
838,267,2024-09-02,2024-09-08,0.0,43.66,Debit
839,141,2023-09-25,2023-10-01,0.0,39.11,Debit
840,199,2023-05-10,2023-05-17,0.0,14.44,Debit
841,320,2024-05-01,2024-05-07,0.15,18.65,Wire
842,197,2025-01-04,2025-01-06,0.0,19.79,Wire
843,209,2024-05-07,2024-05-10,0.15,24.27,Debit
844,106,2024-01-10,2024-01-17,0.0,11.63,Wire
845,374,2025-05-01,2025-05-10,0.05,22.92,Debit
846,467,2025-06-12,2025-06-20,0.15,41.54,Credit Card
847,324,2023-01-15,2023-01-17,0.0,39.43,PayPal
848,433,2024-04-11,2024-04-18,0.05,6.15,Credit Card
849,473,2023-05-24,2023-06-01,0.0,41.56,PayPal
850,220,2024-08-14,2024-08-19,0.0,29.57,Credit Card
851,461,2023-01-07,2023-01-11,0.1,17.32,PayPal
852,408,2025-07-02,2025-07-10,0.1,19.77,Wire
853,337,2024-11-16,2024-11-25,0.0,15.96,PayPal
854,482,2023-10-11,2023-10-15,0.0,5.23,Wire
855,90,2024-11-18,2024-11-24,0.05,15.6,Wire
856,328,2023-06-28,2023-07-03,0.0,40.24,Wire
857,393,2024-09-12,2024-09-14,0.0,8.69,PayPal
858,196,2023-02-04,2023-02-08,0.05,18.82,Wire
859,283,2023-01-01,2023-01-05,0.0,8.97,Wire
860,41,2023-05-03,2023-05-07,0.05,33.62,Wire
861,484,2023-06-14,2023-06-16,0.0,26.47,Debit
862,389,2024-07-13,2024-07-22,0.15,47.02,Wire
863,116,2023-09-27,2023-10-05,0.05,46.5,Wire
864,273,2025-06-10,2025-06-19,0.0,32.54,PayPal
865,206,2024-05-12,2024-05-20,0.0,20.74,PayPal
866,292,2023-09-04,2023-09-13,0.05,33.33,Credit Card
867,361,2025-05-15,2025-05-24,0.2,31.22,Debit
868,222,2025-06-02,2025-06-04,0.0,7.53,Wire
869,236,2023-11-30,2023-12-02,0.0,12.54,Wire
870,477,2025-07-15,2025-07-24,0.0,11.23,Debit
871,347,2023-11-06,2023-11-09,0.0,34.84,Debit
872,94,2023-04-03,2023-04-08,0.0,40.33,Wire
873,485,2025-02-22,2025-02-25,0.05,23.85,Credit Card
874,336,2024-03-17,2024-03-25,0.1,28.08,PayPal
875,350,2024-01-25,2024-01-27,0.2,24.59,Debit
876,448,2024-06-11,2024-06-15,0.0,14.19,Credit Card
877,426,2024-11-27,2024-11-30,0.0,46.18,Debit
878,214,2023-10-05,2023-10-08,0.0,10.42,PayPal
879,97,2024-06-13,2024-06-21,0.15,24.37,Debit
880,132,2023-09-17,2023-09-23,0.0,21.87,Debit
881,161,2023-10-11,2023-10-14,0.0,6.6,PayPal
882,318,2024-04-08,2024-04-11,0.0,13.54,Debit
883,113,2023-01-13,2023-01-22,0.1,20.36,Credit Card
884,171,2023-10-22,2023-10-28,0.0,43.77,Wire
885,182,2024-05-13,2024-05-20,0.1,25.73,Wire
886,71,2023-09-05,2023-09-08,0.2,38.96,PayPal
887,193,2023-03-09,2023-03-16,0.0,43.83,Credit Card
888,405,2024-04-18,2024-04-25,0.1,19.66,PayPal
889,435,2024-11-26,2024-11-30,0.0,45.69,Wire
890,422,2025-04-19,2025-04-21,0.15,11.17,Debit
891,431,2025-08-24,2025-08-28,0.0,7.76,Debit
892,99,2024-07-27,2024-08-03,0.0,48.99,PayPal
893,413,2024-05-13,2024-05-15,0.0,42.8,PayPal
894,112,2024-02-06,2024-02-14,0.2,19.16,Wire
895,473,2023-07-26,2023-08-02,0.15,37.31,Wire
896,403,2024-07-22,2024-07-27,0.0,39.24,Credit Card
897,308,2025-05-02,2025-05-08,0.0,12.73,Credit Card
898,219,2025-02-27,2025-03-05,0.0,24.8,PayPal
899,168,2024-06-21,2024-06-30,0.0,42.64,Debit
900,171,2023-09-30,2023-10-02,0.1,49.14,Credit Card
901,327,2023-04-18,2023-04-26,0.1,47.86,PayPal
902,78,2023-01-16,2023-01-24,0.0,36.54,PayPal
903,125,2023-03-22,2023-03-28,0.1,34.46,Credit Card
904,340,2023-05-09,2023-05-16,0.0,23.07,Wire
905,402,2025-06-20,2025-06-26,0.0,47.79,Credit Card
906,391,2025-04-26,2025-05-01,0.15,38.06,Debit
907,109,2024-07-20,2024-07-29,0.0,36.77,PayPal
908,55,2025-06-08,2025-06-10,0.0,32.91,Debit
